country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
Argentina,ARG,2021-05-19,10383925,8279961,2103964,505,45721876,18.10940785
Argentina,ARG,2021-05-20,10549521,8397337,2152184,744,45721876,18.36612522
Argentina,ARG,2021-05-21,10758782,8531073,2227709,494,45721876,18.65862416
Argentina,ARG,2021-05-22,10958659,8638944,2319715,434,45721876,18.8945528
Argentina,ARG,2021-05-23,11067550,8701971,2365579,692,45721876,19.03240147
Argentina,ARG,2021-05-24,11149468,8735231,2414237,297,45721876,19.10514564
Argentina,ARG,2021-05-25,11242209,8807373,2434836,375,45721876,19.26293007
Argentina,ARG,2021-05-26,11331066,8878491,2452575,417,45721876,19.41847487
Argentina,ARG,2021-05-27,11503476,8988267,2515209,576,45721876,19.65857
Argentina,ARG,2021-05-28,11676733,9084600,2592133,532,45721876,19.86926346
Argentina,ARG,2021-05-29,11906697,9208883,2697814,547,45721876,20.14108739
Argentina,ARG,2021-05-30,12119901,9361218,2758683,558,45721876,20.47426488
Argentina,ARG,2021-05-31,12257297,9476406,2780891,415,45721876,20.7261968
Argentina,ARG,2021-06-01,12497078,9667003,2830075,348,45721876,21.14305852
Argentina,ARG,2021-06-02,12801115,9924476,2876639,637,45721876,21.70618721
Argentina,ARG,2021-06-03,13079195,10158653,2920542,640,45721876,22.21836436
Argentina,ARG,2021-06-04,13374067,10417359,2956708,587,45721876,22.78418978
Argentina,ARG,2021-06-05,13730521,10733428,2997093,553,45721876,23.47547594
Argentina,ARG,2021-06-06,14092493,11071365,3021128,538,45721876,24.21459041
Argentina,ARG,2021-06-07,14336164,11290468,3045696,456,45721876,24.69379865
Argentina,ARG,2021-06-08,14663805,11577809,3085996,347,45721876,25.32225274
Argentina,ARG,2021-06-09,15012734,11888649,3124085,732,45721876,26.00210236
Argentina,ARG,2021-06-10,15353408,12202881,3150527,721,45721876,26.68937075
Argentina,ARG,2021-06-11,15730223,12555442,3174781,605,45721876,27.46046991
Argentina,ARG,2021-06-12,16102741,12879690,3223051,669,45721876,28.16964466
Argentina,ARG,2021-06-13,16286902,12991480,3295422,687,45721876,28.41414469
Argentina,ARG,2021-06-14,16382043,13043304,3338739,447,45721876,28.52749087
Argentina,ARG,2021-06-15,16643769,13223188,3420581,268,45721876,28.92092179
Argentina,ARG,2021-06-16,16876619,13389726,3486893,686,45721876,29.28516319
Argentina,ARG,2021-06-17,17172628,13609451,3563177,586,45721876,29.76573183
Argentina,ARG,2021-06-18,17475935,13852316,3623619,646,45721876,30.29691083
Argentina,ARG,2021-06-19,17837121,14172453,3664668,528,45721876,30.99709426
Argentina,ARG,2021-06-20,18085389,14397649,3687740,458,45721876,31.48962873
Argentina,ARG,2021-06-21,18198899,14504810,3694089,495,45721876,31.7240045
Argentina,ARG,2021-06-22,18380675,14660693,3719982,301,45721876,32.06494195
Argentina,ARG,2021-06-23,18646784,14886910,3759874,447,45721876,32.55970949
Argentina,ARG,2021-06-24,18921680,15128961,3792719,791,45721876,33.08910815
Argentina,ARG,2021-06-25,19205808,15374817,3830991,705,45721876,33.62682887
Argentina,ARG,2021-06-26,19499231,15617249,3881982,452,45721876,34.15706083
Argentina,ARG,2021-06-27,19749468,15831632,3917836,541,45721876,34.62594579
Argentina,ARG,2021-06-28,19951580,15993494,3958086,338,45721876,34.97996014
Argentina,ARG,2021-06-29,20221697,16228833,3992864,251,45721876,35.49467874
Argentina,ARG,2021-06-30,20543325,16504606,4038719,574,45721876,36.09783203
Argentina,ARG,2021-07-01,20907721,16821968,4085753,526,45721876,36.79194616
Argentina,ARG,2021-07-02,21310026,17106617,4203409,636,45721876,37.41451248
Argentina,ARG,2021-07-03,21781425,17479963,4301462,468,45721876,38.23107127
Argentina,ARG,2021-07-04,22179930,17796602,4383328,610,45721876,38.9236041
Argentina,ARG,2021-07-05,22444129,18011944,4432185,212,45721876,39.39458652
Argentina,ARG,2021-07-06,22813398,18246811,4566587,310,45721876,39.90827279
Argentina,ARG,2021-07-07,23317413,18577434,4739979,617,45721876,40.63139054
Argentina,ARG,2021-07-08,23722105,18869175,4852930,462,45721876,41.26946803
Argentina,ARG,2021-07-09,24048381,19162483,4885898,456,45721876,41.91097277
Argentina,ARG,2021-07-10,24518390,19507996,5010394,465,45721876,42.66665698
Argentina,ARG,2021-07-11,24616918,19594624,5022294,327,45721876,42.85612428
Argentina,ARG,2021-07-12,24862187,19822638,5039549,270,45721876,43.3548221
Argentina,ARG,2021-07-13,25254280,20178596,5075684,280,45721876,44.13335096
Argentina,ARG,2021-07-14,25718531,20605189,5113342,474,45721876,45.06636823
Argentina,ARG,2021-07-15,26134815,20985921,5148894,385,45721876,45.89908122
Argentina,ARG,2021-07-16,26511672,21317004,5194668,610,45721876,46.62320505
Argentina,ARG,2021-07-17,26934235,21644577,5289658,445,45721876,47.33965203
Argentina,ARG,2021-07-18,27200110,21839491,5360619,463,45721876,47.76595562
Argentina,ARG,2021-07-19,27430531,22030134,5400397,276,45721876,48.18291795
Argentina,ARG,2021-07-20,27825228,22342067,5483161,115,45721876,48.86515811
Argentina,ARG,2021-07-21,28264151,22573282,5690869,406,45721876,49.37085696
Argentina,ARG,2021-07-22,28674364,22876517,5797847,426,45721876,50.03407341
Argentina,ARG,2021-07-23,29075280,23209621,5865659,437,45721876,50.76261744
Argentina,ARG,2021-07-24,29437762,23492843,5944919,256,45721876,51.38206271
Argentina,ARG,2021-07-25,29723228,23714686,6008542,285,45721876,51.86726371
Argentina,ARG,2021-07-26,29880247,23857637,6022610,225,45721876,52.17991711
Argentina,ARG,2021-07-27,30230385,24096445,6133940,137,45721876,52.70222289
Argentina,ARG,2021-07-28,30655272,24302432,6352840,384,45721876,53.15274465
Argentina,ARG,2021-07-29,31075801,24542819,6532982,247,45721876,53.67850392
Argentina,ARG,2021-07-30,31471074,24754641,6716433,470,45721876,54.14178762
Argentina,ARG,2021-07-31,31877998,24966105,6911893,291,45721876,54.60428833
Argentina,ARG,2021-08-01,32148787,25092667,7056120,473,45721876,54.88109674
Argentina,ARG,2021-08-02,32335391,25178202,7157189,135,45721876,55.06817349
Argentina,ARG,2021-08-03,32695882,25337678,7358204,51,45721876,55.41696933
Argentina,ARG,2021-08-04,33335932,25646674,7689258,273,45721876,56.09278587
Argentina,ARG,2021-08-05,33735965,25806439,7929526,402,45721876,56.44221379
Argentina,ARG,2021-08-06,34134158,25950647,8183511,300,45721876,56.75761642
Argentina,ARG,2021-08-07,34430142,26028829,8401313,276,45721876,56.92861115
Argentina,ARG,2021-08-08,34624926,26076234,8548692,190,45721876,57.03229238
Argentina,ARG,2021-08-09,34902791,26179454,8723337,89,45721876,57.25804864
Argentina,ARG,2021-08-10,35247776,26293313,8954463,157,45721876,57.50707386
Argentina,ARG,2021-08-12,35762492,26414061,9348431,204,45721876,57.77116626
Argentina,ARG,2021-08-13,36038031,26484592,9553439,223,45721876,57.92542721
Argentina,ARG,2021-08-14,36387897,26565910,9821987,181,45721876,58.1032808
Argentina,ARG,2021-08-15,36641694,26609472,10032222,246,45721876,58.19855686
Argentina,ARG,2021-08-16,36809251,26643961,10165290,121,45721876,58.27398902
Argentina,ARG,2021-08-17,36941932,26684756,10257176,105,45721876,58.36321327
Argentina,ARG,2021-08-18,37234519,26784800,10449719,64,45721876,58.58202319
Argentina,ARG,2021-08-19,37689167,26902913,10786254,300,45721876,58.84035248
Argentina,ARG,2021-08-20,38145435,26993547,11151888,247,45721876,59.03858144
Argentina,ARG,2021-08-21,38584379,27105019,11479360,189,45721876,59.28238596
Argentina,ARG,2021-08-22,38904089,27178860,11725229,229,45721876,59.44388634
Argentina,ARG,2021-08-23,39133726,27210308,11923418,147,45721876,59.51266742
Argentina,ARG,2021-08-24,39507845,27301884,12205961,135,45721876,59.71295666
Argentina,ARG,2021-08-25,39951618,27414859,12536759,257,45721876,59.96004845
Argentina,ARG,2021-08-26,40407410,27490908,12916502,197,45721876,60.12637802
Argentina,ARG,2021-08-27,40855178,27585143,13270035,160,45721876,60.33248286
Argentina,ARG,2021-08-28,41305344,27681048,13624296,151,45721876,60.54224022
Argentina,ARG,2021-08-29,41625410,27750181,13875229,153,45721876,60.69344355
Argentina,ARG,2021-08-30,41930538,27797557,14132981,54,45721876,60.79706135
Argentina,ARG,2021-08-31,42260571,27873340,14387231,59,45721876,60.96280914
Argentina,ARG,2021-09-01,42792677,28005793,14786884,224,45721876,61.25250198
Argentina,ARG,2021-09-02,43221929,28100621,15121308,205,45721876,61.45990379
Argentina,ARG,2021-09-03,43696315,28183966,15512349,193,45721876,61.64219071
Argentina,ARG,2021-09-04,44049176,28249162,15800014,190,45721876,61.78478328
Argentina,ARG,2021-09-05,44401437,28306772,16094665,161,45721876,61.91078424
Argentina,ARG,2021-09-06,44667497,28344998,16322499,88,45721876,61.99438973
Argentina,ARG,2021-09-07,45177464,28431871,16745593,67,45721876,62.18439287
Argentina,ARG,2021-09-08,45523595,28485407,17038188,162,45721876,62.30148343
Argentina,ARG,2021-09-09,45917635,28553239,17364418,178,45721876,62.4498413
Argentina,ARG,2021-09-10,46299230,28619681,17679598,111,45721876,62.59515904
Argentina,ARG,2021-09-11,46690888,28679706,18011231,137,45721876,62.72644193
Argentina,ARG,2021-09-12,46894772,28706802,18188230,257,45721876,62.78570459
Argentina,ARG,2021-09-13,46995734,28721805,18274595,46,45721876,62.81851821
Argentina,ARG,2021-09-14,47242831,28758477,18485435,0,45721876,62.89872489
Argentina,ARG,2021-09-15,47543513,28819589,18737801,238,45721876,63.0323852
Argentina,ARG,2021-09-16,47936962,28879464,19073705,176,45721876,63.16334002
Argentina,ARG,2021-09-17,48310770,28929766,19398787,153,45721876,63.27335737
Argentina,ARG,2021-09-18,48572796,28968475,19623356,132,45721876,63.35801926
Argentina,ARG,2021-09-19,48830206,29013805,19842376,185,45721876,63.45716217
Argentina,ARG,2021-09-20,49017568,29032591,20011380,81,45721876,63.49824972
Argentina,ARG,2021-09-21,49331494,29081629,20276732,61,45721876,63.60550254
Argentina,ARG,2021-09-22,49729347,29157102,20602871,90,45721876,63.77057232
Argentina,ARG,2021-09-23,50010169,29201859,20840361,61,45721876,63.868462
Argentina,ARG,2021-09-24,50277880,29308961,21003681,105,45721876,64.10270873
Argentina,ARG,2021-09-25,50575922,29398567,21216344,88,45721876,64.29868932
Argentina,ARG,2021-09-26,50755054,29458318,21338286,77,45721876,64.42937293
Argentina,ARG,2021-09-27,50910055,29504991,21448257,13,45721876,64.53145317
Argentina,ARG,2021-09-28,51153324,29564670,21634719,0,45721876,64.66197931
Argentina,ARG,2021-09-29,51448854,29620243,21878609,92,45721876,64.78352507
Argentina,ARG,2021-09-30,51711461,29676037,22088966,84,45721876,64.90555418
Argentina,ARG,2021-10-01,52019147,29739848,22336131,92,45721876,65.04511757
Argentina,ARG,2021-10-02,52339299,29810138,22589718,95,45721876,65.19885142
Argentina,ARG,2021-10-03,52535781,29839720,22758402,14,45721876,65.2635513
Argentina,ARG,2021-10-04,52688166,29866774,22884730,6,45721876,65.3227221
Argentina,ARG,2021-10-05,52880909,29919702,23026410,0,45721876,65.43848288
Argentina,ARG,2021-10-06,53133905,30011782,23190355,38,45721876,65.63987444
Argentina,ARG,2021-10-07,53386738,30077265,23381682,40,45721876,65.78309473
Argentina,ARG,2021-10-08,53660061,30172069,23562958,56,45721876,65.99044405
Argentina,ARG,2021-10-09,53820006,30222669,23673529,0,45721876,66.10111317
Armenia,ARM,2021-06-20,64293,52509,11784,2,2969473,1.768293566
Armenia,ARM,2021-06-27,74714,58518,16196,2,2969473,1.970652705
Armenia,ARM,2021-07-11,108107,77449,30658,2,2969473,2.608173235
Armenia,ARM,2021-07-18,131080,94560,36520,7,2969473,3.184403428
Armenia,ARM,2021-07-25,152529,108674,43855,3,2969473,3.659706621
Armenia,ARM,2021-08-01,171890,120285,51605,5,2969473,4.050718764
Armenia,ARM,2021-08-08,194902,132529,62373,9,2969473,4.46304782
Armenia,ARM,2021-08-15,220236,144573,75663,10,2969473,4.868641675
Armenia,ARM,2021-08-22,239342,153888,85454,15,2969473,5.1823337
Armenia,ARM,2021-08-29,275138,176552,98586,11,2969473,5.945566772
Armenia,ARM,2021-09-05,303325,195290,108035,7,2969473,6.576587832
Armenia,ARM,2021-09-12,335721,215278,120443,7,2969473,7.249703904
Armenia,ARM,2021-09-19,366779,237454,129325,14,2969473,7.996503083
Armenia,ARM,2021-09-26,408535,264695,143840,12,2969473,8.913871249
Aruba,ABW,2021-03-29,25766,15600,10166,0,107204,14.55169583
Aruba,ABW,2021-04-10,41096,29197,11899,0,107204,27.23499123
Aruba,ABW,2021-04-12,43073,31139,11934,0,107204,29.0464908
Aruba,ABW,2021-04-13,45588,33563,12025,0,107204,31.30760046
Aruba,ABW,2021-04-14,48200,36058,12142,0,107204,33.63493899
Aruba,ABW,2021-04-15,50546,37981,12565,0,107204,35.42871535
Aruba,ABW,2021-04-16,52955,39961,12994,0,107204,37.27566136
Aruba,ABW,2021-04-17,55582,41770,13812,0,107204,38.96309839
Aruba,ABW,2021-04-18,55651,41837,13814,0,107204,39.02559606
Aruba,ABW,2021-04-19,58178,43266,14912,0,107204,40.35856871
Aruba,ABW,2021-04-20,60379,43945,16434,0,107204,40.9919406
Aruba,ABW,2021-04-21,62342,44421,17921,0,107204,41.43595388
Aruba,ABW,2021-04-22,64288,45097,19191,2,107204,42.06652737
Aruba,ABW,2021-04-23,67950,48061,19889,0,107204,44.83134958
Aruba,ABW,2021-04-24,69279,49351,19928,1,107204,46.03466289
Aruba,ABW,2021-04-25,73103,53161,19942,0,107204,49.58863475
Aruba,ABW,2021-04-26,73360,53244,20116,0,107204,49.66605724
Aruba,ABW,2021-04-28,74668,53813,20855,0,107204,50.19682101
Aruba,ABW,2021-04-29,75846,54095,21751,0,107204,50.4598709
Aruba,ABW,2021-04-30,76865,54306,22559,0,107204,50.65669191
Aruba,ABW,2021-05-03,77728,54614,23114,0,107204,50.94399463
Aruba,ABW,2021-05-04,78956,55152,23804,2,107204,51.44584157
Aruba,ABW,2021-05-05,79502,55359,24143,0,107204,51.63893138
Aruba,ABW,2021-05-06,79553,55371,24182,0,107204,51.650125
Aruba,ABW,2021-05-07,80258,55625,24633,0,107204,51.88705645
Aruba,ABW,2021-05-08,80699,55744,24955,0,107204,51.99805977
Aruba,ABW,2021-05-10,81616,56009,25607,0,107204,52.24525204
Aruba,ABW,2021-05-11,82877,56288,26589,1,107204,52.50550353
Aruba,ABW,2021-05-12,84239,56594,27645,1,107204,52.79094064
Aruba,ABW,2021-05-13,85441,56932,28509,2,107204,53.10622738
Aruba,ABW,2021-05-14,87536,57314,30222,0,107204,53.46255737
Aruba,ABW,2021-05-15,88602,57481,31121,0,107204,53.61833514
Aruba,ABW,2021-05-17,91006,57936,33070,0,107204,54.0427596
Aruba,ABW,2021-05-18,93734,58344,35390,0,107204,54.42334241
Aruba,ABW,2021-05-19,96007,58683,37324,1,107204,54.73956196
Aruba,ABW,2021-05-20,97921,58953,38968,0,107204,54.99141823
Aruba,ABW,2021-05-21,100003,59341,40662,0,107204,55.35334502
Aruba,ABW,2021-05-22,103395,60005,43390,1,107204,55.9727249
Aruba,ABW,2021-05-23,108471,61242,47229,0,107204,57.12659975
Aruba,ABW,2021-05-24,109756,61548,48208,0,107204,57.41203686
Aruba,ABW,2021-05-25,111377,62143,49234,1,107204,57.96705347
Aruba,ABW,2021-05-26,111665,62244,49421,0,107204,58.06126637
Aruba,ABW,2021-05-27,112316,62498,49818,0,107204,58.29819783
Aruba,ABW,2021-05-28,113098,62698,50400,0,107204,58.48475803
Aruba,ABW,2021-05-29,113662,62914,50748,0,107204,58.68624305
Aruba,ABW,2021-05-31,114154,63113,51041,0,107204,58.87187045
Aruba,ABW,2021-06-01,114632,63277,51355,0,107204,59.02484982
Aruba,ABW,2021-06-02,115144,63456,51688,0,107204,59.1918212
Aruba,ABW,2021-06-03,116563,64004,52559,0,107204,59.70299616
Aruba,ABW,2021-06-04,116577,64010,52567,0,107204,59.70859296
Aruba,ABW,2021-06-06,116579,64011,52568,0,107204,59.70952576
Aruba,ABW,2021-06-07,117036,64184,52852,0,107204,59.87090034
Aruba,ABW,2021-06-08,117696,64473,53223,0,107204,60.14047983
Aruba,ABW,2021-06-09,118316,64765,53551,0,107204,60.41285773
Aruba,ABW,2021-06-10,118873,65022,53851,0,107204,60.65258759
Aruba,ABW,2021-06-11,119395,65239,54156,0,107204,60.85500541
Aruba,ABW,2021-06-12,121471,66046,55425,0,107204,61.60777583
Aruba,ABW,2021-06-14,121874,66185,55689,0,107204,61.73743517
Aruba,ABW,2021-06-15,122269,66336,55933,0,107204,61.87828812
Aruba,ABW,2021-06-16,122680,66466,56214,0,107204,61.99955226
Aruba,ABW,2021-06-17,123115,66614,56501,0,107204,62.13760681
Aruba,ABW,2021-06-18,123571,66774,56797,0,107204,62.28685497
Aruba,ABW,2021-06-20,123890,66865,57025,0,107204,62.37173986
Aruba,ABW,2021-06-21,124313,66991,57322,0,107204,62.48927279
Aruba,ABW,2021-06-22,124332,67004,57328,0,107204,62.5013992
Aruba,ABW,2021-06-23,124856,67126,57730,0,107204,62.61520093
Aruba,ABW,2021-06-24,125289,67278,58011,0,107204,62.75698668
Aruba,ABW,2021-06-27,125290,67278,58012,0,107204,62.75698668
Aruba,ABW,2021-06-28,125875,67457,58418,0,107204,62.92395806
Aruba,ABW,2021-06-29,126387,67610,58777,0,107204,63.06667662
Aruba,ABW,2021-06-30,127256,67827,59429,0,107204,63.26909444
Aruba,ABW,2021-07-01,127416,67890,59526,0,107204,63.3278609
Aruba,ABW,2021-07-02,127984,68087,59897,0,107204,63.5116227
Aruba,ABW,2021-07-05,128575,68241,60334,0,107204,63.65527406
Aruba,ABW,2021-07-06,129162,68478,60684,0,107204,63.8763479
Aruba,ABW,2021-07-07,129646,68664,60982,0,107204,64.04984889
Aruba,ABW,2021-07-08,130121,68855,61266,0,107204,64.22801388
Aruba,ABW,2021-07-09,130670,69031,61639,0,107204,64.39218686
Aruba,ABW,2021-07-10,131930,70174,61756,0,107204,65.45837842
Aruba,ABW,2021-07-12,132344,70353,61991,0,107204,65.6253498
Aruba,ABW,2021-07-13,132715,70539,62176,0,107204,65.79885079
Aruba,ABW,2021-07-14,133180,70755,62425,0,107204,66.00033581
Aruba,ABW,2021-07-15,133727,71025,62702,0,107204,66.25219208
Aruba,ABW,2021-07-16,133750,71035,62715,1,107204,66.26152009
Aruba,ABW,2021-07-19,134510,71409,63101,0,107204,66.61038767
Aruba,ABW,2021-07-20,134521,71415,63106,0,107204,66.61598448
Aruba,ABW,2021-07-21,134983,71650,63333,0,107204,66.83519272
Aruba,ABW,2021-07-22,135450,71894,63556,1,107204,67.06279616
Aruba,ABW,2021-07-23,135509,71913,63596,0,107204,67.08051938
Aruba,ABW,2021-07-26,135988,72151,63837,0,107204,67.30252603
Aruba,ABW,2021-07-27,136496,72440,64056,0,107204,67.57210552
Aruba,ABW,2021-07-28,136907,72598,64309,0,107204,67.71948808
Aruba,ABW,2021-07-29,137305,72758,64547,0,107204,67.86873624
Aruba,ABW,2021-07-30,137598,72787,64811,0,107204,67.89578747
Aruba,ABW,2021-07-31,138509,72793,65716,0,107204,67.90138428
Aruba,ABW,2021-08-01,138513,72795,65718,0,107204,67.90324988
Aruba,ABW,2021-08-02,138688,72813,65875,0,107204,67.9200403
Aruba,ABW,2021-08-03,139043,72843,66200,1,107204,67.94802433
Aruba,ABW,2021-08-04,139122,72858,66264,1,107204,67.96201634
Aruba,ABW,2021-08-05,139303,72908,66395,0,107204,68.00865639
Aruba,ABW,2021-08-06,139566,72991,66575,0,107204,68.08607888
Aruba,ABW,2021-08-09,139887,73125,66762,0,107204,68.21107421
Aruba,ABW,2021-08-10,140304,73394,66910,0,107204,68.46199769
Aruba,ABW,2021-08-11,140901,73738,67163,0,107204,68.78288124
Aruba,ABW,2021-08-12,141116,73843,67273,0,107204,68.88082534
Aruba,ABW,2021-08-13,141611,74089,67522,2,107204,69.11029439
Aruba,ABW,2021-08-16,142033,74271,67762,0,107204,69.28006418
Aruba,ABW,2021-08-17,142606,74555,68051,4,107204,69.54497966
Aruba,ABW,2021-08-18,143030,74788,68242,2,107204,69.7623223
Aruba,ABW,2021-08-19,143396,74987,68409,0,107204,69.9479497
Aruba,ABW,2021-08-20,143661,75163,68498,0,107204,70.11212268
Aruba,ABW,2021-08-22,145934,77278,68656,0,107204,72.08499683
Aruba,ABW,2021-08-23,146254,77540,68714,0,107204,72.32939069
Aruba,ABW,2021-08-24,146496,77745,68751,2,107204,72.5206149
Aruba,ABW,2021-08-25,146793,77973,68820,2,107204,72.73329353
Aruba,ABW,2021-08-26,147080,78173,68907,0,107204,72.91985374
Aruba,ABW,2021-08-27,147363,78344,69019,4,107204,73.07936271
Aruba,ABW,2021-08-29,147577,78460,69117,0,107204,73.18756763
Aruba,ABW,2021-08-30,147653,78503,69150,0,107204,73.22767807
Aruba,ABW,2021-08-31,148225,78669,69556,4,107204,73.38252304
Aruba,ABW,2021-09-01,148632,78853,69779,2,107204,73.55415843
Aruba,ABW,2021-09-02,148867,78935,69932,7,107204,73.63064811
Aruba,ABW,2021-09-03,149047,78997,70050,0,107204,73.68848177
Aruba,ABW,2021-09-06,149590,79209,70381,0,107204,73.88623559
Aruba,ABW,2021-09-07,149690,79261,70429,2,107204,73.93474124
Aruba,ABW,2021-09-08,149974,79341,70633,1,107204,74.00936532
Aruba,ABW,2021-09-09,150216,79400,70816,0,107204,74.06440058
Aruba,ABW,2021-09-10,150466,79475,70991,2,107204,74.13436066
Aruba,ABW,2021-09-11,151287,79801,71486,1,107204,74.43845379
Aruba,ABW,2021-09-12,153189,80344,72845,0,107204,74.94496474
Aruba,ABW,2021-09-13,153193,80346,72847,0,107204,74.94683034
